#GeneID,a1,b1,g1,GOF1,a2,b2,g2,GOF2,s1,f1,d1,s2,f2,d2,Rs,Rf,Rd,pSize,pFreq,pDuty,p-value,mu1,cv1,mu2,cv2
YJL047C-A,0.6809,16.9562,27.4185,1.87e-12,0.3105,12.8784,132.0002,3.87e-10,1.7256,0.6534,0.04,11.1391,0.3027,0.0253,2.6905,-1.1101,-0.6591,0.0,0.0,0.0,1.0,0.8824,8.8660,2.0155,8.4520
YJL048C,0.1768,6.557,1934.8171,2.5099999999999996e-08,0.1879,5.6237,1098.1754,1.96e-07,322.3398,0.1717,0.0285,213.128,0.1813,0.0353,-0.5969,0.0783,0.3084,0.0,2.05e-13,0.0,1.0,38.6005,4.7889,26.9115,4.2323
YJL049W,0.2241,2.5477,719.1956,0.0017100000000000001,0.1884,3.2436,517.337,2.0399999999999997e-07,301.9419,0.205,0.0849,172.0358,0.1773,0.0585,-0.8116,-0.2093,-0.5366,0.0,0.0,0.0,0.00016,48.8653,2.4546,20.779,3.7393
YJL050W,0.1914,2.9991,568.4948,3.95e-08,0.2233,7.0241,9615.4137,0.326,205.7218,0.1791,0.0642,1473.3395,0.216,0.0328,2.8403,0.2706,-0.9682,0.0,0.0,0.0,7.53e-09,26.3038,3.2203,251.9571,3.4289
YJL051W,0.1784,1.8131,437.9223,2.2899999999999997e-07,0.1908,2.7407,1029.7048,0.000104,261.6603,0.1615,0.0947,399.6559,0.1778,0.0682,0.6111,0.1382,-0.4738,0.0,0.0,0.0,0.241,29.6641,2.9046,57.0242,2.5207
YJL052C-A,0.5228,16.1679,41.3397,9.56e-10,6.2433,1010.2052,297.7824,5.94e-24,2.7334,0.5059,0.033,0.2096,6.038,0.0123,-3.7053,3.5771,-1.4223,0.0,0.0,0.0,0.859,1.0025,8.8493,0.0, nan
YJL052W,0.194,2.6484,5144.1548,0.133,0.1723,4.2266,3417.7633,1.27e-05,2081.4198,0.18,0.0721,867.6363,0.1653,0.0414,-1.2624,-0.1232,-0.8002,0.0,1.34e-24,0.0,0.0071,326.9485,2.1747,117.5652,3.1619
YJL053W,0.2283,2.5647,1498.5661,0.463,0.1931,1.8704,696.7907,2.08e-07,618.2203,0.2089,0.0851,395.4619,0.1742,0.0975,-0.6446,-0.262,0.1964,0.0,0.0,4.28e-21,0.00798,110.753,2.1209,58.2381,2.2096
YJL054W,0.1942,4.8992,6223.0191,0.00795,0.1999,3.5834,2509.7952,0.000559,1377.6231,0.1863,0.0407,745.6263,0.1888,0.0553,-0.8857,0.0194,0.4449,0.0,0.277,0.0,0.474,187.5456,3.3962,111.5938,2.6949
YJL055W,0.6352,38.5879,10184.3283,0.243,0.2663,3.8252,2557.0404,0.318,272.4989,0.6249,0.0167,702.6241,0.2483,0.0675,1.3665,-1.3313,2.0147,0.0,0.0,0.0,0.000605,167.3329,1.2158,150.8577,2.1560
YJL056C,0.1192,4.4288,17237.0852,6.720000000000001e-09,0.1853,1.4093,320.8723,1.3899999999999999e-08,4409.8297,0.1158,0.0293,244.8216,0.1626,0.1225,-4.1709,0.4898,2.0648,0.0,0.0,0.0,0.74,237.046,7.3609,27.8692,2.6643
YJL057C,0.1934,9.3524,17834.8656,0.0438,0.1883,2.0737,315.5401,2.51e-10,2042.378,0.1892,0.0214,166.7875,0.1714,0.0899,-3.6142,-0.143,2.0676,0.0,0.0,0.0,5.04e-09,266.9268,5.5588,18.9912,3.2529
YJL058C,0.1987,3.3381,371.3428,1.8200000000000002e-10,0.199,3.6884,316.2722,7.14e-10,118.5447,0.187,0.059,92.9586,0.188,0.0546,-0.3508,0.0078,-0.1111,0.0,0.484,5.420000000000001e-07,1.0,16.0656,3.3117,11.2098,4.1899
YJL059W,0.1889,3.0909,753.1352,7.69e-05,0.2103,3.5897,246.5566,8.24e-09,260.4808,0.1775,0.0607,74.4212,0.1979,0.0592,-1.8074,0.1572,-0.0371,0.0,0.0,0.063,0.0875,33.6196,3.2405,9.7127,3.9027
YJL060W,0.2537,1.9171,766.1594,0.0414,0.1743,1.3071,979.4699,0.00214,418.5613,0.2232,0.1202,791.7572,0.1529,0.1224,0.9196,-0.5455,0.0262,0.0,0.0,0.0842,0.00905,87.4054,1.6065,109.6402,1.9601
YJL061W,0.1921,5.7708,3671.2033,0.00547,0.2167,1.8007,521.3363,0.000207,693.1137,0.1853,0.0349,303.9035,0.1926,0.1108,-1.1895,0.0555,1.6661,0.0,7.03e-06,0.0,0.978,97.9588,3.5246,52.2411,1.9937
YJL062W,0.1841,1.1598,478.4093,1.52e-05,0.2012,1.715,928.5494,0.00349,436.945,0.1579,0.1418,572.7392,0.1792,0.109,0.3904,0.1826,-0.3793,0.0,0.0,0.0,0.365,53.8476,2.1762,89.8628,1.9909
YJL062W-A,0.3441,1.6763,256.6384,0.317,0.3772,2.0542,284.2325,0.3,160.8634,0.2836,0.1754,144.3153,0.3172,0.1589,-0.1566,0.1612,-0.143,3.29e-15,0.0,3.18e-17,0.998,43.0868,1.3543,43.3113,1.3334
YJL063C,0.3123,3.4129,977.534,0.0199,0.2984,4.6691,2167.1333,0.0964,300.8814,0.2849,0.0874,488.4363,0.2798,0.0626,0.699,-0.026,-0.4813,0.0,0.0936,0.0,0.526,79.2207,1.6647,123.951,1.9156
YJL064W,27.4592,135.3026,0.8774,0.0219,30.3686,124.8783,0.136,1.0,0.0065,22.6183,0.1717,0.0012,24.0474,0.2009,-2.5043,0.0884,0.2267,0.0,4.12e-08,3.3100000000000003e-25,0.856,0.1304,4.6249,0.0136,9.0000
YJL065C,0.3301,1.252,54.5231,0.032,0.4501,3.6368,38.7509,6.56e-05,46.3337,0.259,0.2159,11.1784,0.3984,0.1149,-2.0513,0.6213,-0.9101,0.0,0.0,0.0,0.0307,10.4105,1.5764,3.8553,2.3059
YJL066C,0.3413,1.6896,376.4835,0.557,0.2197,4.5444,384.0946,1.37e-08,232.9257,0.2825,0.1722,90.8541,0.209,0.0489,-1.3582,-0.4351,-1.8152,0.0,0.0,0.0,1.08e-10,63.4992,1.3382,13.853,3.3745
YJL067W,0.462,4.23,98.8092,0.0854,0.7223,5.4096,13.4561,1.41e-07,24.6517,0.4145,0.1025,2.5778,0.6328,0.1226,-3.2575,0.6103,0.2589,0.0,0.0,0.0,8.58e-09,9.3447,1.6853,1.4142,3.7158
YJL068C,0.2774,2.5933,819.2757,0.0254,0.2304,2.6223,596.0743,6.46e-05,336.737,0.2491,0.1022,239.5461,0.211,0.0841,-0.4913,-0.2396,-0.2813,0.0,0.0,0.0,0.00549,75.5963,1.7946,44.1148,2.1203
YJL069C,0.1824,3.2922,480.9386,7.25e-08,0.2105,6.0912,4620.9455,0.0144,157.3799,0.1723,0.0557,810.3837,0.203,0.0354,2.3644,0.2367,-0.6572,0.0,0.0,0.0,5.57e-06,18.6601,3.7226,134.0446,3.1735
YJL070C,0.1993,2.1013,1060.6336,3.05e-05,0.1757,6.4673,1308.7501,1.79e-09,538.9612,0.1812,0.091,222.8392,0.1705,0.0289,-1.2742,-0.0876,-1.6544,0.0,1.16e-12,0.0,0.00073,80.8981,2.3067,22.6012,5.6945
YJL071W,0.2038,9.6522,607.7912,1.73e-07,0.1919,4.5547,535.5368,2.79e-07,71.9519,0.1991,0.0235,128.8915,0.1835,0.0442,0.8411,-0.1179,0.9073,0.0,3.06e-20,0.0,0.855,7.9004,7.4743,16.2316,4.1046
YJL072C,0.2418,3.5492,129.0078,1.18e-12,0.1793,4.7465,1731.6216,9.77e-05,39.1234,0.2255,0.0676,395.0207,0.1723,0.039,3.3358,-0.3886,-0.7951,0.0,0.0,0.0,0.0542,6.1582,3.6525,45.0494,4.0909
YJL073W,0.2148,4.0973,921.6471,0.000977,0.1831,2.3437,941.0946,0.0204,243.4897,0.2033,0.0535,432.9098,0.1691,0.0766,0.8302,-0.266,0.5164,0.0,0.0,0.0,0.981,37.9078,2.9920,54.6224,2.8963
YJL074C,0.2085,3.5638,248.5672,2.37e-08,0.1944,2.9257,1305.1547,0.0165,75.7459,0.1962,0.0591,478.2097,0.1816,0.0657,2.6584,-0.1114,0.1533,0.0,3.17e-15,2.0500000000000002e-10,0.0019199999999999998,9.4442,4.2634,68.9538,2.5878
YJL075C,0.4648,8.6322,36.4074,9.25e-07,1.2835,5.4529,4.5482,5.6100000000000005e-11,4.4955,0.4401,0.0538,0.8839,1.0249,0.1975,-2.3465,1.2196,1.8751,0.0,0.0,0.0,0.877,1.5384,5.1694,0.8013,4.5901
YJL076W,0.262,2.2073,940.3171,0.0261,0.3922,8.8592,3870.8533,0.0587,447.1813,0.2333,0.1092,456.3568,0.3747,0.0448,0.0293,0.6835,-1.2843,0.128,0.0,0.0,0.0026100000000000003,91.7366,1.7681,167.0713,1.3505
YJL077C,0.2872,2.4309,92.8184,1.86e-05,0.264,6.7142,371.7709,0.000243,40.5661,0.2555,0.1101,59.8968,0.2535,0.0404,0.5622,-0.0117,-1.4476,0.0,0.328,0.0,1.0,8.263,2.3649,11.1766,3.6723
YJL077W-B,0.3676,5.187,45.2976,3.96e-08,0.3107,11.4895,153.7822,4.5599999999999996e-11,9.35,0.3422,0.0695,14.5801,0.3019,0.0283,0.641,-0.1809,-1.2959,0.0,0.0,0.0,0.867,2.3588,4.0064,2.9993,6.0320
YJL078C,0.1798,4.3369,2935.1577,0.0016600000000000002,0.1758,1.2933,1933.5815,0.0042,726.087,0.1722,0.0424,1569.548,0.154,0.1231,1.1121,-0.1617,1.5387,0.0,0.0,0.0,0.205,92.7934,3.4348,221.2745,1.9520
YJL079C,0.2397,1.6971,674.9685,0.0168,0.1832,2.5359,1269.4236,0.005370000000000001,418.0621,0.2091,0.1277,532.8737,0.1702,0.0708,0.3501,-0.297,-0.8518,0.0,0.0,0.0,0.0123,79.8229,1.6677,73.3409,2.5433
YJL080C,0.2375,2.1573,1553.1552,0.122,0.6253,14.4641,6812.5838,0.172,766.0591,0.2128,0.1038,490.0873,0.5985,0.0427,-0.6444,1.4922,-1.2822,0.0,0.0,0.0,1.2699999999999999e-07,141.2057,1.9367,280.8204,1.5178
YJL081C,0.2046,1.8531,474.1355,0.000102,0.2272,2.2704,975.3397,0.0211,271.4908,0.1834,0.1035,452.0559,0.2057,0.0944,0.7356,0.1654,-0.1321,0.0,0.0,8.46e-13,0.0329,42.39,2.1870,82.1054,2.0196
YJL082W,0.1816,1.5328,833.9981,0.000136,0.1852,2.2612,584.1749,4.4e-06,572.0626,0.1616,0.1094,275.9151,0.1703,0.0799,-1.0519,0.0756,-0.4527,0.0,2.39e-10,0.0,0.274,78.641,2.1896,36.031,2.8177
YJL083W,0.201,1.805,910.258,0.00414,0.1871,3.799,675.9029,4.91e-08,533.9273,0.18,0.1049,191.35,0.1778,0.0501,-1.4804,-0.0181,-1.0646,0.0,0.0668,0.0,0.000171,82.3467,2.2233,24.333,3.6662
YJL084C,0.2111,1.6858,577.2637,0.00351,0.1925,3.8431,1447.5511,0.000613,366.1763,0.1861,0.118,404.1501,0.1828,0.0506,0.1424,-0.0264,-1.221,1.03e-08,0.00541,0.0,0.346,62.1542,1.9174,55.4634,3.1215
YJL085W,0.2291,3.4464,472.2544,1.1699999999999999e-07,0.2199,3.5973,337.0967,1.12e-07,145.9989,0.2141,0.0656,100.2572,0.2067,0.0607,-0.5423,-0.051,-0.1105,0.0,0.00106,1.3600000000000001e-08,0.185,24.177,2.7580,15.7893,3.0662
YJL086C,23.9855,214.6317,0.2898,-1.0,15.4159,447.3846,1.8812,0.722,0.0014,21.4634,0.1021,0.0041,14.7745,0.0357,1.5779,-0.5388,-1.5158,2.7e-25,0.0,0.0,0.999,0.0144,8.8882,0.0, nan
YJL087C,0.1917,2.3761,224.0667,4.93e-09,0.1636,6.6077,1806.3923,1.62e-12,103.2447,0.1764,0.0802,302.5721,0.1593,0.0266,1.5512,-0.1471,-1.5906,0.0,0.0,0.0,1.0,10.7684,3.8779,28.1394,6.2072
YJL088W,0.199,2.3924,376.0784,2.9099999999999997e-09,0.3683,11.6549,78.7648,1.9e-09,166.2035,0.1831,0.0799,7.3638,0.3563,0.0329,-4.4964,0.9608,-1.2826,0.0,0.0,0.0,0.0259,23.1741,2.9043,1.7911,6.7598
YJL089W,0.1747,3.5102,702.6931,4.9e-06,0.3578,15.7894,105.9857,1.14e-13,220.5583,0.1657,0.0515,7.2875,0.3494,0.0234,-4.9196,1.0765,-1.1349,0.0,0.0,0.0,0.0855,21.5742,4.5429,1.6199,8.9672
YJL090C,0.1836,1.5535,257.5267,2.89e-05,0.1929,4.9498,887.2579,2.59e-07,175.6105,0.1633,0.1098,195.5207,0.1851,0.0405,0.1549,0.1804,-1.44,2.66e-07,0.0,0.0,0.989,21.2948,2.7904,25.3737,3.8646
YJL091C,0.2228,3.149,341.3048,1.18e-08,0.1911,6.7554,2138.5108,0.00107,115.3641,0.2072,0.0696,344.3807,0.1855,0.0299,1.5778,-0.1599,-1.216,0.0,0.0,0.0,0.873,18.9323,2.7013,43.6239,4.5552
YJL092W,0.2223,2.7687,533.0469,0.000137,0.1958,2.377,724.7458,0.000379,205.0638,0.2049,0.0782,328.0413,0.18,0.0806,0.6778,-0.1869,0.0439,0.0,0.0,0.007679999999999999,0.973,35.1877,2.2938,43.58,2.8208
YJL093C,0.2222,1.2121,910.6503,0.00471,0.1886,2.8199,1296.5869,0.0015300000000000001,787.6861,0.1868,0.1591,497.8734,0.1762,0.0666,-0.6618,-0.0845,-1.2572,0.0,9.770000000000001e-11,0.0,0.00424,145.9763,1.4638,66.7185,2.7811
YJL094C,0.2115,2.0806,1397.2091,0.0894,0.1774,2.4703,954.0003,6.28e-07,711.3824,0.1912,0.0959,413.282,0.1649,0.0707,-0.7835,-0.2137,-0.4401,0.0,0.0,0.0,0.00115,118.5091,2.0211,52.5572,2.8716
YJL095W,0.1884,2.4792,920.5763,1.72e-05,0.1626,2.9799,1764.114,6.26e-07,400.1985,0.1743,0.0747,644.9798,0.1536,0.0554,0.6885,-0.1831,-0.4319,0.0,0.0,0.0,0.565,55.6738,2.5343,67.6068,3.5491
YJL096W,0.3081,1.9158,245.1218,0.0719,0.3047,3.459,757.1063,0.066,133.4255,0.2643,0.1421,231.013,0.2791,0.0847,0.7919,0.0788,-0.7469,0.0,1.22e-09,0.0,0.281,33.3771,1.4863,57.1988,1.7712
YJL097W,0.2471,2.0261,278.7086,0.00187,0.3076,3.6335,1441.0223,0.157,146.888,0.2189,0.114,420.6701,0.2825,0.0813,1.518,0.3679,-0.4874,0.0,0.0,0.0,2.92e-05,27.5768,1.9641,104.9997,1.7496
YJL098W,0.181,5.6558,1042.8102,3.03e-08,0.2081,2.7325,476.8452,4.74e-05,203.3051,0.175,0.0336,186.5277,0.1926,0.0745,-0.1243,0.1387,1.1492,0.000287,0.0,0.0,0.172,20.7969,5.2537,28.3608,2.6564
YJL099W,0.1915,3.658,666.6097,4.1e-06,0.1935,4.1857,419.4073,4.72e-11,198.1738,0.1813,0.0534,109.6463,0.1842,0.0477,-0.8539,0.0234,-0.1624,0.0,0.0275,7.049999999999999e-10,0.272,26.1232,3.1584,14.0015,3.9471
YJL100W,0.2317,2.1405,188.974,4.44e-06,0.1524,3.6793,2603.4579,2.16e-05,93.3369,0.2079,0.1017,769.8522,0.146,0.0426,3.0441,-0.5107,-1.2562,0.0,0.0,0.0,0.66,16.0964,2.3290,70.6911,4.3198
YJL101C,0.1887,2.9866,1452.7671,5.4e-06,0.2041,1.9026,986.5598,3.6e-05,519.8975,0.1769,0.0627,551.4765,0.1835,0.101,0.0851,0.0523,0.6874,0.00396,8.13e-06,0.0,0.714,75.1989,2.5491,93.2457,1.8640
YJL102W,0.2003,2.7798,423.67,1.99e-05,0.1667,6.2309,1467.5377,5.61e-09,162.7186,0.1862,0.0707,270.6125,0.1617,0.0295,0.7338,-0.2032,-1.2599,0.0,0.0,0.0,0.327,21.4338,3.1822,24.8161,5.8401
YJL103C,0.1806,2.8359,628.2861,9.75e-07,0.2268,7.2099,274.0452,4.98e-14,240.5249,0.169,0.0643,41.8381,0.2193,0.0333,-2.5233,0.3758,-0.9501,0.0,0.0,0.0,0.112,30.2799,2.9928,5.4316,6.0729
YJL104W,0.3379,3.027,694.78,0.145,0.421,1.7749,440.1284,0.428,240.0602,0.3029,0.1037,261.2403,0.3377,0.1977,0.122,0.157,0.9307,7.49e-09,1.08e-26,0.0,0.139,66.8989,1.5630,82.2152,1.2326
YJL105W,0.2,6.1054,433.767,1.8300000000000002e-08,0.187,5.4701,681.8321,3.16e-11,77.7087,0.1932,0.0344,136.9758,0.1803,0.036,0.8178,-0.0992,0.0668,0.0,1.28e-15,0.0358,1.0,9.0252,5.4190,15.3631,4.9475
YJL106W,0.1689,1.7306,715.0108,1.79e-10,0.3002,12.9243,156.6967,8.13e-12,442.7536,0.1531,0.0933,13.4415,0.2929,0.025,-5.0417,0.936,-1.8995,0.0,0.0,0.0,0.0072900000000000005,47.9204,2.8141,2.4076,7.8400
YJL107C,0.4282,10.1042,4207.1385,0.484,0.2328,5.0003,208.9311,8.39e-12,432.7819,0.4101,0.0418,44.9565,0.2219,0.0474,-3.267,-0.8862,0.1818,0.0,0.0,7.02e-16,4.05e-22,171.383,1.6279,7.1308,3.9378
YJL108C,0.3522,2.2525,2395.3964,0.0912,0.1942,4.5841,385.7321,1.27e-08,1108.9264,0.3036,0.1385,90.9378,0.1859,0.0434,-3.6081,-0.708,-1.6741,0.0,0.0,0.0,5.41e-20,337.1803,1.2034,10.2834,4.9651
YJL109C,0.1788,1.9435,405.8068,1.25e-09,0.2544,1.253,1211.9983,0.107,222.6217,0.1628,0.0886,1010.3768,0.2104,0.1729,2.1822,0.3701,0.9651,0.0,0.0,0.0,5.45e-11,27.0697,2.8930,205.7281,1.4413
YJL110C,0.2688,1.8959,754.6399,0.0672,0.2224,1.8115,805.7118,0.00677,418.8137,0.2342,0.1288,469.4533,0.1972,0.1135,0.1647,-0.248,-0.1816,4.1e-15,0.0,1.55e-20,0.151,92.4793,1.6163,83.5493,1.8977
YJL111W,0.2905,2.2018,1592.5423,0.0915,0.299,1.5743,1324.6278,0.474,757.9449,0.2556,0.1201,876.2404,0.2501,0.1632,0.2092,-0.0313,0.4433,6.3e-27,0.027,0.0,0.749,196.3659,1.3133,207.4555,1.4195
YJL112W,0.192,1.4477,484.4864,5.21e-07,0.1794,2.267,908.5244,2.45e-06,356.2886,0.1685,0.1222,436.4976,0.1653,0.0788,0.2929,-0.028,-0.6327,5.379999999999999e-27,0.0142,0.0,0.846,48.7338,2.1537,56.339,2.6754
YJL113W,0.1826,2.4328,467.6228,5.54e-07,0.299,4.3979,63.1817,7.320000000000001e-08,208.6056,0.169,0.0751,15.58,0.2789,0.0675,-3.743,0.7225,-0.154,0.0,0.0,8.279999999999999e-11,0.257,24.1326,3.4041,2.9262,4.2579
YJL114W,0.3478,13.003,97.6334,1.22e-13,1.691,4.789,2.5727,0.000235,8.2569,0.338,0.0282,0.5687,1.212,0.2755,-3.8599,1.8424,3.2909,0.0,0.0,0.0,1.0,1.7209,8.4193,0.626,5.3897
YJL115W,0.2241,5.6873,350.2145,1.8e-05,0.2028,2.6384,394.6499,4.1e-07,66.879,0.215,0.0409,161.1801,0.1873,0.076,1.269,-0.1988,0.8938,0.0,0.0,0.0,0.631,9.8021,4.3171,21.6142,3.0307
YJL116C,0.1769,4.3115,1006.8735,5.23e-09,0.1803,6.0267,901.621,1.56e-10,254.033,0.1694,0.0425,166.1193,0.1745,0.0319,-0.6128,0.043,-0.414,0.0,0.00018,0.0,0.808,30.5374,3.7673,16.5375,5.7020
YJL117W,0.2533,2.268,2518.4745,0.528,0.3884,3.6755,3389.2032,0.316,1179.2081,0.2267,0.105,961.1979,0.3502,0.0978,-0.2949,0.6271,-0.1021,0.0,0.0,5.919999999999999e-09,0.0221,241.6063,1.6851,329.7012,1.3352
YJL118W,0.2192,3.2714,214.764,1.3900000000000001e-07,0.2133,4.7018,519.6806,1.05e-08,71.6421,0.2045,0.0673,119.3095,0.2034,0.0463,0.7358,-0.0078,-0.5407,0.0,0.551,0.0,0.979,10.1163,3.4012,18.1338,3.3108
YJL119C,0.6086,6.2812,14.7228,1.04e-09,0.5305,8.4356,27.2469,7.55e-12,2.5033,0.5527,0.0918,3.4719,0.4972,0.0631,0.4719,-0.1528,-0.5427,0.0,1.85e-11,0.0,0.979,1.0745,5.2096,1.3675,5.0420
YJL120W,4.7375,13.5938,1.4023,0.000182,0.5167,6.4039,21.9447,1e-09,0.1205,3.4061,0.2871,3.6329,0.4772,0.0769,4.9144,-2.8355,-1.8998,0.0,0.0,0.0,0.871,0.3632,6.3942,1.3376,4.6682
YJL121C,0.382,2.6065,1223.8702,0.433,0.7464,5.6634,2102.4019,0.432,491.1794,0.3317,0.1315,382.7379,0.658,0.1182,-0.3599,0.9883,-0.1534,0.0,0.0,2.98e-22,0.00263,160.7408,1.2327,254.4366,0.9206
YJL122W,0.2531,6.1531,249.3934,2.54e-08,0.4073,2.3412,815.8789,0.453,43.3886,0.2424,0.0417,362.3743,0.3458,0.1513,3.0621,0.5124,1.8593,0.0,0.0,0.0,4.41e-19,7.4682,4.1275,113.6281,1.3520
YJL123C,0.4168,2.5602,862.5877,0.54,0.4398,9.8488,2671.98,0.35,353.8927,0.3567,0.144,282.6334,0.4193,0.047,-0.3244,0.2331,-1.6157,0.0,0.0,0.0,0.951,121.7525,1.2584,115.6168,1.4187
YJL124C,0.3729,3.4084,1129.2818,0.126,0.5257,16.7313,5840.9851,0.121,348.7235,0.3344,0.1034,362.2594,0.5093,0.0312,0.0549,0.6071,-1.7289,0.000261,0.0,0.0,0.0053100000000000005,111.6392,1.3954,180.4801,1.3473
YJL125C,0.1866,1.9879,366.3039,4.9e-06,0.2188,1.7975,539.7252,0.00509,197.1877,0.1696,0.0901,314.2923,0.1943,0.1121,0.6725,0.1962,0.3144,0.0,0.0,0.0,0.0056,26.1741,2.7175,57.3243,1.8275
YJL126W,0.2088,1.2951,120.2984,2.39e-06,0.1856,3.0039,505.065,4.27e-06,98.3487,0.1787,0.144,179.0806,0.1742,0.0613,0.8646,-0.0369,-1.2332,0.0,0.0017800000000000001,0.0,1.0,12.9696,2.4572,21.1935,3.6625
YJL127C,0.2013,1.5304,501.7085,0.000424,0.1627,7.5698,2269.995,1.2099999999999998e-07,345.8339,0.177,0.1208,331.0457,0.159,0.0231,-0.063,-0.1544,-2.3864,9.49e-09,0.0,0.0,0.0056,58.5393,1.8222,28.1964,7.4471
YJL127C-B,0.2631,4.2381,619.5286,0.00148,0.2586,1.7497,314.2909,0.00125,157.255,0.2467,0.0618,187.5742,0.2243,0.1323,0.2544,-0.1378,1.0974,0.0,2.32e-23,0.0,0.97,32.7791,2.2384,36.7484,1.7336
YJL127W-A,0.673,3.1196,11.3755,6.21e-07,7.6618,18.8165,2.3472,3.64e-05,3.8602,0.5488,0.1845,0.1352,5.372,0.2901,-4.8356,3.2912,0.6534,0.0,0.0,0.0,0.08,1.8733,2.4155,0.6503,2.7116
YJL128C,0.2847,1.6163,675.0008,0.352,0.2469,3.3847,1163.4604,0.00249,438.0703,0.2407,0.1543,368.7333,0.229,0.0729,-0.2486,-0.0722,-1.0814,0.0,3.32e-09,0.0,0.0898,100.3101,1.4597,76.0376,1.9648
YJL129C,0.1618,3.6014,2210.788,4.73e-06,0.1697,2.7968,3263.2383,6.1e-05,676.2935,0.1542,0.0471,1271.943,0.1593,0.0612,0.9113,0.0468,0.3789,0.0,0.000196,0.0,0.233,71.4096,3.8763,152.0698,2.8418
YJL130C,0.1966,2.5701,1426.5892,0.00243,0.4812,1.8146,1760.1284,0.797,592.7812,0.1818,0.0755,1004.1895,0.3786,0.2129,0.7605,1.0581,1.4945,0.0,0.0,0.0,5.66e-13,98.0611,2.2262,361.75,1.1280
YJL131C,0.2124,2.4167,980.748,0.0146,0.2297,3.794,469.7874,0.00027,434.7639,0.1944,0.0848,133.5209,0.2159,0.0605,-1.7032,0.151,-0.4887,0.0,0.0,0.0,0.0658,69.7053,2.2739,21.8153,2.9263
YJL132W,0.2291,1.772,577.9912,0.0171,0.1804,2.523,434.3289,1.57e-11,342.4007,0.202,0.1182,185.3261,0.1676,0.0708,-0.8856,-0.2693,-0.7397,0.0,0.0,0.0,2.21e-05,66.2542,1.7225,22.2886,3.2857
YJL133C-A,1.062,4.507,613.9528,0.954,0.3456,4.2521,365.8898,0.0708,143.4434,0.8478,0.2022,91.0533,0.3185,0.0784,-0.6557,-1.4124,-1.3668,0.0,0.0,0.0,1.08e-16,118.7765,0.7582,25.7995,1.8445
YJL133W,0.1811,3.7095,821.4969,1.3e-07,0.1852,1.3727,595.4506,0.0215,242.9743,0.1719,0.0505,462.1845,0.1621,0.1244,0.9277,-0.0851,1.3022,0.0,1.8599999999999998e-10,0.0,0.0649,29.6723,3.4577,62.4708,2.1848
YJL134W,0.1943,1.245,367.3433,0.000283,0.1993,0.9507,502.8927,0.000391,312.5871,0.1671,0.1395,555.1807,0.1638,0.1782,0.8287,-0.0288,0.3529,0.0,0.00514,0.0,0.34,43.9845,2.0242,83.3953,1.6800
YJL135W,14.2587,206.5778,0.8966,0.185,25.7966,121.5319,0.1867,1.0,0.0023,13.1185,0.0714,0.0016,21.0038,0.1758,-0.5781,0.6791,1.2991,0.0,0.0,0.0,1.0,0.0, nan,0.0166,9.0000
YJL136C,0.5805,25.9334,3050.7147,0.608,2.4214,59.5658,7756.2824,0.703,123.3904,0.5668,0.0235,132.7459,2.3238,0.0404,0.1054,2.0356,0.7792,2.51e-14,0.0,0.0,8.809999999999999e-23,66.8179,1.8181,301.8018,0.6870
YJL136W-A,59.0418,534.4265,0.729,0.886,24.9089,602.4044,0.7581,1.0,0.0014,52.5101,0.1017,0.0008,23.3263,0.0541,-0.7348,-1.1706,-0.9115,0.0,0.0,0.0,0.999,0.0565,8.8882,0.0, nan
YJL137C,0.1839,2.0115,639.5612,2.01e-05,0.1819,2.6935,416.1341,1.76e-08,340.5541,0.1676,0.0883,168.8857,0.1695,0.0681,-1.0118,0.0159,-0.3749,0.0,0.208,0.0,0.0915,46.3215,2.5963,18.5158,3.6427
YJL138C,0.6538,32.623,19643.0329,0.218,2.7497,98.2808,31482.6981,0.882,627.4341,0.6406,0.0202,326.2226,2.6737,0.0273,-0.9436,2.0613,0.4388,0.0,0.0,0.0,1.29e-13,395.4594,1.3575,855.0894,0.6200
YJL139C,0.1933,4.813,1074.2299,1.49e-05,0.1731,5.594,2055.9121,5.71e-06,245.7582,0.1851,0.0423,400.3035,0.1675,0.0325,0.7039,-0.1444,-0.3829,0.0,0.0,0.0,0.756,31.6431,3.9206,41.1871,4.9521
YJL140W,0.4334,1.9958,706.0025,0.367,0.3632,2.727,920.2524,0.917,370.5575,0.3539,0.1833,355.0518,0.319,0.1214,-0.0617,-0.1495,-0.5952,0.000177,6.200000000000001e-26,0.0,0.315,124.432,1.1450,110.8692,1.2892
YJL141C,0.3313,2.3527,3471.4744,0.476,0.1792,2.8375,1396.9167,0.000177,1538.7021,0.2892,0.1265,529.923,0.1679,0.063,-1.5379,-0.784,-1.0062,0.0,0.0,0.0,2.2e-12,433.9938,1.3781,68.9616,2.7921
YJL142C,0.6407,6.7826,79.0196,0.467,0.7506,3.2191,22.9998,0.0409,12.2138,0.5833,0.0895,7.7605,0.6033,0.1982,-0.6543,0.0487,1.1467,0.0,0.00131,0.0,0.363,6.2996,1.9697,4.176,1.5907
YJL143W,0.3937,4.4156,1222.331,0.197,0.501,3.6467,1393.4003,0.0602,290.6837,0.3601,0.085,397.2245,0.4389,0.1237,0.4505,0.2855,0.5411,0.0,0.0,0.0,0.00172,99.6428,1.4516,174.9713,1.0622
