#GeneID	a1	b1	g1	GOF1	a2	b2	g2	GOF2	s1	f1	d1	s2	f2	d2	Rs	Rf	Rd	pSize	pFreq	pDuty	p-value	mu1	cv1	mu2	cv2

YEL047C	0.2894	2.1721	732.4976	6.0600e-02	0.2657	1.6516	492.8177	3.4500e-02	356.1067	0.2539	0.1224	313.4225	0.2277	0.1430	-0.1842	-0.1572	0.2247	1.8300e-16	0.0000e+00	0.0000e+00	3.1300e-01	87.9255	1.4276	67.9791	1.5500
YEL048C	0.2570	8.8166	185.6900	8.8600e-08	0.1811	2.9230	560.0665	9.1300e-07	22.7347	0.2492	0.0304	208.2111	0.1700	0.0623	3.1951	-0.5522	1.0376	0.0000e+00	0.0000e+00	0.0000e+00	1.7800e-01	3.5818	6.2709	22.7999	3.6228
YEL049W	0.1984	7.3043	413.7781	9.1200e-08	0.5252	6.8170	20.5308	1.0700e-10	62.9503	0.1927	0.0290	3.2053	0.4865	0.0742	-4.2957	1.3363	1.3566	0.0000e+00	0.0000e+00	0.0000e+00	1.0000e+00	6.5730	7.0353	1.2018	5.1839
YEL050C	0.2034	1.8693	770.1517	5.1800e-03	0.1990	2.9394	937.0807	1.0500e-06	434.6099	0.1827	0.1018	341.5866	0.1857	0.0669	-0.3475	0.0241	-0.6059	0.0000e+00	4.2100e-02	0.0000e+00	5.3400e-01	67.8450	2.1012	54.0649	2.3912
YEL050W-A	0.7445	7.3261	14.4587	4.2700e-05	18.2905	23.1456	0.8472	2.1100e-03	2.1106	0.6705	0.0991	0.0429	9.6264	0.4621	-5.6213	3.8436	2.2211	0.0000e+00	0.0000e+00	0.0000e+00	5.4400e-01	1.2034	4.3541	0.3481	3.5693
YEL051W	0.4142	0.9233	1193.1891	8.5100e-01	0.5878	5.0758	4345.8280	4.3800e-01	1343.1114	0.2839	0.3138	885.2035	0.5254	0.1062	-0.6015	0.8880	-1.5636	0.0000e+00	0.0000e+00	0.0000e+00	5.3800e-01	379.9265	0.9427	461.8162	1.0632
YEL052W	0.2332	2.6704	1699.4899	5.4800e-02	0.1998	1.3044	543.8423	1.7000e-04	670.4488	0.2136	0.0838	443.2173	0.1722	0.1381	-0.5971	-0.3103	0.7205	0.0000e+00	0.0000e+00	0.0000e+00	3.7500e-02	134.4992	1.8563	60.2623	2.1381
YEL053C	0.1922	1.8051	555.4424	6.1300e-04	0.1814	1.8237	696.9365	2.9400e-09	327.8729	0.1729	0.1004	405.2546	0.1643	0.0942	0.3057	-0.0736	-0.0914	0.0000e+00	2.7700e-10	1.4800e-05	1.0000e+00	46.7097	2.3386	54.3079	2.5126
YEL053W-A	3.1687	9.5262	2.0347	4.0600e-03	39.5756	133.8384	1.0229	5.3500e-01	0.2349	2.3142	0.2591	0.0079	30.3781	0.2321	-4.8920	3.7145	-0.1586	0.0000e+00	0.0000e+00	3.8700e-21	9.5700e-01	0.4729	7.1359	0.2258	2.7842
YEL054C	0.5637	3.9940	383.7173	5.7300e-01	3.2746	150.7562	17297.4884	4.2400e-01	100.1544	0.4923	0.1268	118.6597	3.2028	0.0221	0.2446	2.7017	-2.5186	0.0000e+00	0.0000e+00	0.0000e+00	3.8700e-27	48.4249	1.1451	369.8507	0.5045
YEL055C	0.2211	3.0800	899.0976	2.0100e-01	0.2772	3.6612	3293.8635	1.6700e-01	310.2946	0.2055	0.0700	943.4025	0.2570	0.0726	1.6042	0.3223	0.0518	0.0000e+00	0.0000e+00	6.1300e-04	1.8800e-05	52.7448	2.3811	231.0776	1.8415
YEL056W	0.2056	3.3587	1425.1516	2.5800e-03	0.2597	2.9435	758.9770	3.3700e-02	449.4393	0.1933	0.0603	275.6363	0.2377	0.0851	-0.7054	0.2983	0.4965	0.0000e+00	0.0000e+00	0.0000e+00	1.8700e-01	68.1741	2.6003	59.8790	1.8368
YEL057C	0.2404	7.6713	398.2455	4.9000e-09	0.3156	3.6902	52.5740	2.3800e-07	57.0664	0.2326	0.0330	15.4248	0.2892	0.0839	-1.8874	0.3138	1.3449	0.0000e+00	0.0000e+00	0.0000e+00	3.8000e-01	8.7676	4.8439	3.1129	3.6085
YEL058W	0.2329	1.1065	833.9884	1.3500e-02	0.2564	2.8324	2515.5000	2.4300e-01	782.7893	0.1915	0.1771	930.4750	0.2343	0.0857	0.2493	0.2908	-1.0477	0.0000e+00	0.0000e+00	0.0000e+00	6.9700e-01	148.7443	1.4255	207.5373	1.7270
YEL059C-A	0.3363	4.1026	44.7268	3.1000e-09	0.3449	7.5271	101.1779	2.6600e-05	11.6989	0.3094	0.0801	14.3764	0.3287	0.0466	0.2973	0.0872	-0.7827	0.0000e+00	1.3700e-09	0.0000e+00	7.5000e-01	2.6338	3.7155	3.4894	4.1757
YEL059W	27.2328	120.2588	1.1354	4.9000e-02	20.9817	91.5118	0.0714	1.0000e+00	0.0102	21.9340	0.1813	0.0009	16.9012	0.1895	-3.4378	-0.3760	0.0640	0.0000e+00	5.4000e-23	9.1400e-10	8.5900e-01	0.1892	6.0826	0.0026	9.0000
YEL060C	0.6023	2.6257	2067.2068	4.0800e-02	0.1924	2.3046	920.8932	2.0600e-03	816.6757	0.4880	0.1898	426.4206	0.1769	0.0808	-0.9375	-1.4643	-1.2323	0.0000e+00	0.0000e+00	0.0000e+00	1.0100e-18	391.6760	0.9368	59.1607	2.4764
YEL061C	0.2701	4.9065	147.0028	6.3200e-08	0.1749	3.5842	1220.0080	3.7300e-08	32.0304	0.2551	0.0554	369.0387	0.1662	0.0501	3.5263	-0.6185	-0.1456	0.0000e+00	0.0000e+00	2.7500e-12	4.8400e-01	5.9157	3.7017	46.4983	3.1365
YEL062W	0.1825	3.4021	670.0913	1.4800e-07	0.1896	4.6417	911.8227	1.4800e-06	214.7316	0.1726	0.0546	215.9243	0.1816	0.0428	0.0080	0.0736	-0.3530	9.1200e-01	2.9800e-10	0.0000e+00	9.2000e-01	26.8628	3.3854	27.3008	4.0064
YEL063C	0.2266	1.9689	1050.8288	7.8100e-03	0.2232	2.6002	1826.9525	4.7100e-02	564.3203	0.2023	0.1068	744.3375	0.2049	0.0824	0.3994	0.0183	-0.3740	0.0000e+00	3.6300e-02	0.0000e+00	9.9900e-01	105.0829	1.7578	130.3470	2.1033
YEL064C	0.1686	3.6124	1074.5213	2.9300e-08	0.1519	4.2132	1999.9412	2.0300e-12	321.1647	0.1607	0.0474	521.2546	0.1463	0.0379	0.6987	-0.1356	-0.3234	0.0000e+00	1.5300e-26	0.0000e+00	9.7600e-01	36.1672	3.8679	50.7827	4.3073
YEL065W	0.2930	5.3479	59678.1970	2.9300e-01	0.2614	1.8158	8127.8394	3.5500e-01	11791.4001	0.2771	0.0538	4633.2947	0.2277	0.1282	-1.3476	-0.2834	1.2525	0.0000e+00	0.0000e+00	0.0000e+00	4.5100e-04	3157.7086	1.8208	1040.5340	1.4440
YEL066W	0.2647	2.1705	93.1652	2.3700e-06	0.2648	2.7876	188.4403	6.9500e-05	45.5625	0.2344	0.1137	72.6789	0.2408	0.0910	0.6737	0.0388	-0.3220	0.0000e+00	3.2500e-04	0.0000e+00	2.9800e-01	8.2777	2.4668	14.0137	2.3975
YEL067C	0.2726	2.7795	68.0462	1.6400e-03	0.1856	4.8120	696.2548	1.4400e-10	26.1387	0.2472	0.0936	157.6095	0.1781	0.0400	2.5921	-0.4728	-1.2279	0.0000e+00	0.0000e+00	0.0000e+00	9.9800e-01	4.7102	3.1142	17.6943	4.6300
YEL068C	0.2930	2.9599	159.9837	1.2200e-03	0.1883	4.6603	1512.9998	9.6600e-05	56.7215	0.2655	0.0931	351.0657	0.1805	0.0416	2.6298	-0.5566	-1.1637	0.0000e+00	0.0000e+00	0.0000e+00	5.6200e-01	12.9517	2.0739	41.9931	3.9677
YEL069C	0.3491	6.3084	52.4358	4.5400e-10	0.1834	5.7368	558.8827	5.3500e-14	8.9341	0.3298	0.0555	107.4332	0.1772	0.0338	3.5880	-0.8962	-0.7137	0.0000e+00	0.0000e+00	0.0000e+00	9.9900e-01	2.0052	5.1665	11.6790	5.5721
YEL070W	0.3341	14.5957	118.8241	8.3900e-09	1.0192	14.3268	11.1630	5.6100e-09	9.0159	0.3262	0.0243	0.8123	0.9472	0.0689	-3.4724	1.5378	1.5052	0.0000e+00	0.0000e+00	0.0000e+00	9.7300e-01	1.7708	8.8479	0.6497	9.0000
YEL071W	0.3082	1.8373	2493.6888	4.4000e-01	0.4068	1.8121	1904.8606	7.8500e-01	1416.9405	0.2630	0.1469	1085.7414	0.3310	0.1860	-0.3841	0.3319	0.3403	0.0000e+00	0.0000e+00	0.0000e+00	2.7100e-01	368.4445	1.2936	364.6332	1.0612
YEL072W	0.1853	2.2179	290.5648	5.7200e-14	0.1724	1.6888	366.1940	2.3600e-09	140.9983	0.1701	0.0815	234.1898	0.1555	0.0977	0.7320	-0.1289	0.2623	0.0000e+00	1.6300e-24	0.0000e+00	9.9900e-01	17.7380	3.0104	26.8940	2.8293
YEL073C	0.2104	5.9287	410.1587	6.6200e-06	42.2833	396.9437	0.1197	9.8500e-01	75.9227	0.2026	0.0372	0.0003	38.0213	0.0965	-17.8043	7.5519	1.3753	0.0000e+00	0.0000e+00	0.0000e+00	8.3700e-02	9.7213	4.7654	0.0029	9.0000
YEL074W	4.3606	5.4978	1.1218	4.0300e-04	13.3380	394.3680	0.1938	-1.0000e+00	0.2549	2.3440	0.4620	0.0003	12.8213	0.0365	-9.7673	2.4515	-3.6636	0.0000e+00	0.0000e+00	0.0000e+00	2.6900e-01	0.4782	4.6951	0.0000	 nan
YEL075C	5.2360	5.8773	0.8609	1.8400e-03	17.4474	103.1026	0.4923	8.8400e-01	0.1775	2.6753	0.4862	0.0049	14.6462	0.1595	-5.1709	2.4528	-1.6079	0.0000e+00	0.0000e+00	0.0000e+00	9.7100e-01	0.3907	5.4735	0.0571	8.5894
YEL075W-A	18.7621	43.7954	0.9858	3.8700e-04	28.7904	354.8307	1.3232	9.8700e-01	0.0225	12.4958	0.3096	0.0040	26.4811	0.0791	-2.4889	1.0835	-1.9687	0.0000e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.2591	6.3304	0.0902	6.4620
YEL076C	2.7376	6.5428	1.7586	8.9300e-09	26.4260	263.8406	1.5170	3.9000e-02	0.2924	1.8714	0.3048	0.0058	23.8144	0.0934	-5.6537	3.6696	-1.7064	0.0000e+00	0.0000e+00	0.0000e+00	9.9900e-01	0.4736	7.0323	0.1240	9.0000
YEL076C-A	8.0895	27.8824	0.8763	8.3300e-02	22.7940	14.6427	0.2746	1.9600e-01	0.0739	5.5267	0.3663	0.0199	8.3099	0.5718	-1.8904	0.5884	0.6425	0.0000e+00	0.0000e+00	0.0000e+00	9.9900e-01	0.2206	6.6253	0.1387	7.9109
YEL077C	0.2737	2.9060	59.9600	1.4300e-10	0.2714	5.9653	153.0959	4.2900e-08	22.2808	0.2488	0.0915	27.4952	0.2589	0.0461	0.3034	0.0576	-0.9886	0.0000e+00	1.4000e-05	0.0000e+00	7.5200e-01	3.7032	3.6342	5.1271	4.0501
YER001W	0.1763	6.3955	847.0827	1.4800e-10	0.1771	2.0209	758.1857	2.4200e-10	147.0207	0.1711	0.0295	403.0108	0.1620	0.0849	1.4548	-0.0790	1.5252	0.0000e+00	1.2700e-10	0.0000e+00	4.8300e-02	14.3415	6.1436	50.3332	2.6585
YER002W	0.2339	1.9756	145.5317	1.5400e-04	0.2960	13.6664	4713.6755	1.9100e-01	79.7960	0.2075	0.1128	363.7954	0.2891	0.0226	2.1887	0.4787	-2.3215	0.0000e+00	0.0000e+00	0.0000e+00	5.0000e-08	12.5082	2.4871	96.5289	2.5810
YER003C	0.3559	11.7555	7082.8903	1.6100e-01	0.3725	2.2117	1430.0389	5.9500e-01	634.3590	0.3450	0.0308	676.8603	0.3174	0.1479	0.0936	-0.1202	2.2623	1.1800e-07	4.4500e-19	0.0000e+00	9.3900e-01	213.1049	1.5374	204.6526	1.2312
YER004W	0.3466	1.7736	658.3889	6.8100e-01	0.3471	1.5761	870.1233	1.4700e-01	386.1575	0.2886	0.1671	578.8896	0.2829	0.1852	0.5841	-0.0288	0.1480	0.0000e+00	6.0500e-03	1.4000e-20	1.8200e-01	112.7774	1.2081	162.4820	1.1355
YER005W	0.2038	1.4877	812.6645	5.1400e-03	0.1949	1.6540	331.6823	7.2700e-07	580.4701	0.1780	0.1260	216.1419	0.1732	0.1115	-1.4252	-0.0395	-0.1768	0.0000e+00	4.8800e-03	1.9800e-16	4.9000e-03	95.9770	1.7604	28.4244	2.5366
YER006C-A	45.7753	536.9711	0.5968	1.0000e+00	49.8771	407.2591	1.1361	8.8500e-01	0.0011	42.0737	0.0781	0.0029	44.3179	0.1083	1.3119	0.0750	0.4721	0.0000e+00	6.9600e-07	0.0000e+00	8.7000e-01	0.0339	8.8882	0.1144	3.6324
YER006W	0.2050	1.7176	270.9148	8.1700e-06	0.3299	3.0984	2325.8527	5.9800e-01	166.8547	0.1823	0.1107	792.6928	0.2969	0.1004	2.2482	0.7035	-0.1414	0.0000e+00	0.0000e+00	6.4800e-13	5.5700e-12	24.3492	2.3831	221.3043	1.5080
YER007C-A	0.2683	3.9150	765.4313	2.7000e-02	0.3952	0.9427	295.3254	1.7200e-01	205.4568	0.2503	0.0667	325.8477	0.2770	0.2990	0.6654	0.1462	2.1647	0.0000e+00	8.0700e-26	0.0000e+00	4.3600e-06	45.1255	2.1464	86.4712	1.0336
YER007W	0.2020	6.4131	550.9087	2.6400e-09	0.2280	7.6153	513.2339	3.2000e-08	94.3947	0.1953	0.0332	73.7213	0.2208	0.0315	-0.3566	0.1766	-0.0758	0.0000e+00	0.0000e+00	1.4000e-02	3.0700e-01	11.2364	5.3158	10.1749	5.3447
YER008C	0.2571	1.9257	816.6465	7.1700e-02	0.1982	7.7216	8511.2951	1.3800e-02	449.1288	0.2255	0.1229	1195.0311	0.1929	0.0268	1.4118	-0.2248	-2.1997	0.0000e+00	0.0000e+00	0.0000e+00	5.5200e-01	95.9672	1.6140	141.1498	5.5837
YER009W	0.7458	2.6317	851.3571	1.7100e-01	1.8306	35.8470	8631.4910	2.8500e-01	334.0549	0.5787	0.2232	246.8364	1.7416	0.0490	-0.4365	1.5894	-2.1879	0.0000e+00	0.0000e+00	0.0000e+00	2.0900e-09	195.9366	0.7904	418.6542	0.7670
YER010C	0.2385	2.8311	721.0406	1.4500e-01	0.2594	6.3118	1064.0424	1.8500e-02	269.0010	0.2190	0.0814	182.6379	0.2485	0.0423	-0.5586	0.1819	-0.9453	0.0000e+00	0.0000e+00	0.0000e+00	1.4700e-01	49.6621	2.2883	34.5436	3.2129
YER011W	0.2142	3.7813	338.5332	6.4800e-07	0.1957	2.5054	919.3840	2.3500e-05	98.0249	0.2017	0.0581	393.2438	0.1807	0.0763	2.0042	-0.1588	0.3944	0.0000e+00	0.0000e+00	0.0000e+00	8.4900e-02	14.2496	3.4542	58.6829	2.3724
YER012W	0.3941	8.4940	2965.5156	3.5400e-01	0.3719	29.3161	12984.6799	1.2400e-01	366.0196	0.3760	0.0458	464.2231	0.3670	0.0131	0.3429	-0.0348	-1.8056	0.0000e+00	8.0300e-03	0.0000e+00	2.5800e-01	132.5184	1.6551	165.4151	1.6540
YER013W	0.2075	1.7230	461.2262	1.3100e-02	0.2206	2.9380	396.8262	7.6200e-06	284.9917	0.1843	0.1123	146.1731	0.2041	0.0745	-0.9632	0.1477	-0.5917	0.0000e+00	1.7300e-25	0.0000e+00	2.9800e-01	43.1128	2.2832	22.6127	2.6828
YER014W	0.1867	2.7428	705.4721	8.6000e-05	0.2494	3.1490	136.8054	2.4600e-08	277.3749	0.1741	0.0677	46.6409	0.2300	0.0779	-2.5722	0.4018	0.2015	0.0000e+00	0.0000e+00	5.7700e-16	3.8000e-01	34.5873	3.0949	7.7992	3.1698
YER015W	0.1573	4.0710	1653.5765	4.9200e-13	0.2117	7.5630	406.8711	8.4500e-16	442.0876	0.1509	0.0401	59.4547	0.2054	0.0296	-2.8945	0.4445	-0.4382	0.0000e+00	0.0000e+00	0.0000e+00	3.7300e-01	40.3150	5.0038	7.2519	6.0482
YER016W	0.2351	2.2890	600.4137	1.8100e-02	0.2164	1.6659	710.6870	6.8600e-04	281.7999	0.2120	0.0981	451.1439	0.1905	0.1191	0.6789	-0.1540	0.2799	0.0000e+00	0.0000e+00	0.0000e+00	7.6900e-01	51.3253	1.9393	79.6569	1.8041
YER017C	0.2399	1.4060	583.0483	8.8700e-03	0.1895	4.3403	3115.8271	1.5400e-05	435.3140	0.2039	0.1501	784.5140	0.1809	0.0455	0.8497	-0.1725	-1.7238	0.0000e+00	0.0000e+00	0.0000e+00	1.1300e-01	82.9927	1.6307	107.3094	3.2397
YER018C	0.2296	2.1674	274.2070	1.5500e-03	0.2398	2.1005	219.1315	5.6300e-05	135.6396	0.2063	0.1018	111.1577	0.2142	0.1068	-0.2872	0.0543	0.0692	0.0000e+00	1.9500e-05	9.2800e-05	1.0000e+00	22.3332	2.4358	18.5837	2.3206
YER019C-A	0.8846	5.0570	432.0146	3.5700e-01	1.5217	29.1808	2843.4367	3.5700e-01	89.2485	0.7460	0.1565	100.2653	1.4447	0.0503	0.1679	0.9535	-1.6371	3.8400e-22	0.0000e+00	0.0000e+00	3.8300e-08	65.3214	0.8888	140.3273	0.9024
YER019W	0.2574	3.6548	1966.6772	1.3200e-01	0.2029	2.5414	1428.7714	6.1000e-05	571.0593	0.2397	0.0686	597.8609	0.1872	0.0774	0.0662	-0.3561	0.1738	9.1400e-03	0.0000e+00	2.5500e-15	6.9000e-02	124.3799	1.8732	94.6742	2.2470
YER020W	0.4141	10.1592	5285.4120	2.1400e-01	0.1950	3.1588	1108.0938	6.4100e-05	545.8991	0.3971	0.0413	373.2163	0.1831	0.0610	-0.5486	-1.1169	0.5644	0.0000e+00	0.0000e+00	0.0000e+00	7.5000e-11	209.8485	1.4766	53.3810	2.7033
YER021W	0.7933	2.3444	1872.9658	7.3900e-01	0.4396	1.5078	918.1100	1.3500e-01	822.2878	0.5907	0.2546	629.2300	0.3384	0.2296	-0.3861	-0.8036	-0.1496	0.0000e+00	0.0000e+00	0.0000e+00	4.9900e-05	462.0257	0.8532	224.0724	0.9405
YER022W	0.1995	3.3937	2090.8274	2.8500e-02	0.2225	4.2079	822.2534	4.7400e-03	657.9903	0.1877	0.0586	212.3646	0.2104	0.0540	-1.6315	0.1650	-0.1187	0.0000e+00	0.0000e+00	5.9700e-06	1.8300e-01	103.2672	2.4539	34.5490	3.0619
YER023W	0.5518	2.5182	872.8611	8.2600e-01	0.8690	3.4160	1188.3758	3.6500e-01	358.7707	0.4510	0.1827	364.9028	0.6886	0.2080	0.0245	0.6104	0.1870	1.4300e-01	0.0000e+00	0.0000e+00	4.1100e-04	157.5436	1.0252	246.0623	0.7987
YER024W	0.1940	3.5556	465.2671	1.0200e-09	0.1898	4.5469	972.2960	2.4900e-07	141.4598	0.1833	0.0552	234.5874	0.1815	0.0435	0.7297	-0.0144	-0.3424	0.0000e+00	5.3700e-01	0.0000e+00	9.1200e-01	18.1029	3.5745	29.8144	3.7815
YER025W	0.2869	2.0669	737.8604	2.8400e-01	0.6697	3.1420	2670.4804	8.4100e-01	375.2705	0.2504	0.1271	887.2881	0.5494	0.1801	1.2415	1.1337	0.5025	0.0000e+00	0.0000e+00	0.0000e+00	3.1400e-13	89.8197	1.5127	470.1940	1.0104
YER026C	0.3565	2.5690	1050.9010	1.8600e-01	0.2541	2.4215	1722.9337	3.6600e-01	429.0769	0.3116	0.1260	751.3866	0.2289	0.0983	0.8083	-0.4449	-0.3584	0.0000e+00	0.0000e+00	0.0000e+00	1.5000e-01	127.9777	1.3499	137.8854	2.1298
YER027C	0.2435	1.5538	1309.7016	3.6200e-02	0.2068	3.4164	2143.4781	1.6900e-02	885.7609	0.2093	0.1396	675.3881	0.1942	0.0604	-0.3912	-0.1081	-1.2080	0.0000e+00	3.5800e-16	0.0000e+00	1.2900e-02	190.9361	1.4000	102.1547	2.6580
YER028C	0.2035	3.4508	685.7850	5.2700e-07	0.1887	3.9574	607.7642	2.7000e-09	213.0382	0.1915	0.0588	164.4060	0.1795	0.0483	-0.3738	-0.0936	-0.2846	0.0000e+00	2.6500e-16	0.0000e+00	9.9700e-02	31.9337	2.7542	21.1483	3.6254
YER029C	0.2878	1.7329	173.2433	2.2400e-02	0.2830	5.3807	830.7631	3.3000e-02	106.2220	0.2452	0.1486	163.4055	0.2683	0.0525	0.6214	0.1301	-1.5019	0.0000e+00	4.1200e-21	0.0000e+00	6.5000e-01	22.4673	1.7727	36.3334	2.4398
YER030W	0.3261	2.7742	415.5966	8.0500e-01	0.4209	3.3806	791.0907	6.8200e-01	157.6240	0.2905	0.1097	244.1481	0.3732	0.1133	0.6313	0.3614	0.0462	0.0000e+00	0.0000e+00	6.4800e-07	1.2400e-03	41.6205	1.6807	88.1068	1.2834
YER031C	0.3977	7.2151	1685.2792	1.5400e-01	0.5053	2.2207	803.1393	6.7500e-02	245.8301	0.3747	0.0588	374.5056	0.4097	0.1882	0.6073	0.1289	1.6796	0.0000e+00	4.8900e-22	0.0000e+00	7.9700e-04	89.1939	1.4885	156.6048	0.9695
YER032W	0.1879	3.5058	819.2640	1.0300e-03	0.1791	1.8200	1019.7821	1.5500e-03	252.5275	0.1778	0.0541	592.8509	0.1624	0.0930	1.2312	-0.1303	0.7809	0.0000e+00	2.0500e-26	0.0000e+00	1.5200e-01	30.7682	3.6864	76.6449	2.5487
YER033C	0.1809	1.7485	767.8220	2.5500e-04	0.1623	4.8843	2677.8602	2.2500e-05	469.2348	0.1632	0.0983	599.3942	0.1568	0.0347	0.3532	-0.0574	-1.5008	0.0000e+00	5.2200e-05	0.0000e+00	3.8500e-01	53.9562	2.8252	60.2437	4.6122
YER034W	0.2668	2.2094	356.7060	4.7200e-03	0.2112	2.0055	280.4231	4.8900e-05	171.0165	0.2368	0.1129	151.1922	0.1899	0.1009	-0.1778	-0.3183	-0.1624	4.9200e-16	0.0000e+00	1.2600e-13	1.0900e-02	38.0855	1.6681	21.9408	2.4964
YER035W	0.7641	3.6215	916.2505	1.4200e-02	0.2325	3.7847	631.6518	5.8900e-04	261.3830	0.6284	0.1776	176.3996	0.2185	0.0605	-0.5673	-1.5240	-1.5545	0.0000e+00	0.0000e+00	0.0000e+00	3.2000e-17	161.9594	0.9357	32.3335	2.4836
YER036C	0.3273	4.2422	3336.9309	1.9400e-01	0.5442	9.4073	6090.2048	5.4400e-01	828.8595	0.3028	0.0750	672.2175	0.5133	0.0557	-0.3022	0.7614	-0.4280	0.0000e+00	0.0000e+00	0.0000e+00	3.7800e-02	238.4972	1.5287	333.2378	1.2894
YER037W	0.3131	2.6798	1266.5921	2.1500e-01	0.2063	3.8854	438.2526	1.0300e-07	496.5981	0.2793	0.1079	120.9460	0.1954	0.0535	-2.0377	-0.5156	-1.0122	0.0000e+00	0.0000e+00	0.0000e+00	1.3700e-11	127.7166	1.6237	17.2620	3.3792
YER038C	0.3035	6.1876	697.0197	2.2500e-03	0.2450	3.4057	133.4198	1.5200e-08	118.8420	0.2886	0.0488	42.2669	0.2275	0.0714	-1.4914	-0.3431	0.5476	0.0000e+00	0.0000e+00	0.0000e+00	2.0100e-11	26.8799	3.0236	6.0838	3.9910
YER038W-A	40.4630	204.7098	0.1823	1.0000e+00	27.8651	133.7325	0.1648	1.0000e+00	0.0009	33.4397	0.1649	0.0013	22.8756	0.1704	0.5625	-0.5478	0.0473	1.4800e-16	0.0000e+00	1.1100e-01	1.0000e+00	0.0162	8.8882	0.0138	9.0000
YER039C	0.2701	2.2349	55.6970	1.5100e-08	0.3667	5.8197	42.0241	1.4600e-08	26.7641	0.2394	0.1137	7.7400	0.3441	0.0622	-1.7899	0.5236	-0.8691	0.0000e+00	0.0000e+00	0.0000e+00	1.9200e-01	4.6268	2.9028	1.9532	4.6268
YER039C-A	0.7251	3.3409	7.7455	8.9900e-08	0.6728	11.8385	22.3368	3.8300e-11	2.4773	0.5914	0.1827	1.9791	0.6348	0.0564	-0.3239	0.1022	-1.6959	0.0000e+00	5.1900e-07	0.0000e+00	2.7600e-01	1.2516	3.1172	1.0291	6.9239
YER040W	0.1865	1.6357	727.9610	8.7000e-04	0.1902	2.8569	965.5130	4.6800e-07	472.4109	0.1665	0.1065	362.7050	0.1776	0.0663	-0.3812	0.0928	-0.6829	0.0000e+00	1.2400e-13	0.0000e+00	9.0800e-01	64.9760	2.2464	50.6993	2.7172
YER041W	0.1917	2.3568	481.9600	1.9700e-06	0.1779	5.3526	753.8725	2.7100e-09	221.0585	0.1763	0.0804	153.1314	0.1718	0.0347	-0.5297	-0.0371	-1.2117	0.0000e+00	1.2900e-03	0.0000e+00	3.7900e-02	29.6456	2.7724	16.1729	5.3451
YER042W	0.2018	3.1572	273.5847	5.3600e-07	0.2414	3.8837	614.9860	2.8000e-05	93.9417	0.1889	0.0642	169.8250	0.2264	0.0620	0.8542	0.2612	-0.0521	0.0000e+00	0.0000e+00	6.6000e-02	2.2300e-03	12.0731	3.6376	32.2711	2.4007
YER043C	0.5656	20.8737	17198.2045	5.7600e-02	1.7778	4.7439	3547.9274	4.6000e-01	855.3121	0.5502	0.0270	766.7886	1.2904	0.2736	-0.1576	1.2298	3.3415	4.5000e-17	0.0000e+00	0.0000e+00	1.6100e-12	462.1871	1.1825	976.1857	0.5697
YER044C	0.2947	2.6818	593.4969	4.4700e-02	0.2699	4.3084	1309.7500	1.5000e-01	230.7402	0.2644	0.1021	324.3366	0.2528	0.0633	0.4912	-0.0645	-0.6892	0.0000e+00	3.1800e-08	0.0000e+00	9.8700e-01	56.1431	1.6262	71.8687	2.1101
YER044C-A	0.3475	4.6637	48.1993	1.9800e-13	1.5562	14.2735	6.4564	5.8000e-08	11.1406	0.3219	0.0736	0.4863	1.3871	0.1052	-4.5179	2.1076	0.5152	0.0000e+00	0.0000e+00	0.0000e+00	2.6400e-01	2.6790	3.8077	0.5767	8.8718
YER045C	0.1929	1.8724	458.0008	9.3500e-05	0.2199	2.7976	218.1785	3.5200e-07	261.5570	0.1739	0.0987	82.7674	0.2030	0.0763	-1.6600	0.2235	-0.3721	0.0000e+00	0.0000e+00	0.0000e+00	2.9000e-01	35.3168	2.5500	12.1023	3.1876
YER046W	0.2309	1.6930	227.3225	2.4200e-03	0.1960	4.3672	698.3751	5.8700e-09	141.8349	0.2020	0.1243	176.8895	0.1868	0.0471	0.3186	-0.1130	-1.4011	1.0100e-26	1.6700e-17	0.0000e+00	9.4100e-02	24.6969	2.0061	24.0113	3.5512
YER046W-A	23.9941	71.3672	0.1503	8.8600e-01	19.0541	66.2858	0.9208	1.3000e-01	0.0021	16.9875	0.2642	0.0156	14.4889	0.2389	2.9086	-0.2295	-0.1452	0.0000e+00	1.2400e-24	3.3900e-09	1.0000e+00	0.0205	8.8882	0.1952	8.1004
YER047C	0.1846	1.9475	840.0433	2.3200e-06	0.1706	3.1814	1673.6213	1.9700e-06	467.0609	0.1676	0.0923	571.7502	0.1614	0.0542	0.2918	-0.0544	-0.7672	1.4100e-25	7.3900e-05	0.0000e+00	6.1900e-01	63.8863	2.4200	71.7222	2.9402
YER048C	0.2494	1.4057	607.9985	9.4100e-03	0.2979	2.7419	1112.2153	1.0100e-01	452.3529	0.2107	0.1550	427.0544	0.2675	0.1020	-0.0830	0.3444	-0.6030	1.0000e-06	0.0000e+00	0.0000e+00	4.8200e-01	89.3761	1.5587	106.5843	1.5971
YER048W-A	0.3605	1.4788	331.7064	2.4600e-01	0.2864	4.2829	894.5098	8.6700e-02	233.6346	0.2885	0.1996	223.4517	0.2670	0.0682	-0.0643	-0.1117	-1.5500	3.6100e-05	6.6100e-15	0.0000e+00	9.9200e-02	65.9934	1.1856	57.5434	1.6699
